-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  54.691   longitude 25.2823 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 152.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2022,3,7,1.33,3.47,0.27,6.92,0.08,0.18,-1.05,-2.12,-1.59,-1.16,3.27,93.43,1.31,99.75,3.74,5.3,2.93,2.37,326.5
2022,3,8,3.1,3.63,0.62,6.05,0.15,0.32,-1.59,-4.99,-3.29,-1.38,2.61,79.89,1.0,100.21,3.07,4.5,1.43,3.07,24.7
2022,3,9,3.1,3.66,0.61,5.71,0.15,0.31,-3.02,-6.36,-4.69,-2.87,2.31,80.21,0.75,100.65,3.26,4.88,1.61,3.27,81.1
2022,3,10,3.87,3.9,0.75,4.65,0.17,0.35,-7.16,-10.37,-8.77,-7.1,1.62,81.23,0.0,101.88,3.46,4.46,2.29,2.17,72.4
2022,3,11,3.62,3.86,0.69,5.3,0.17,0.33,-5.14,-9.73,-7.44,-6.08,1.74,73.36,0.0,101.79,1.71,2.66,0.27,2.39,291.2
2022,3,12,2.12,3.76,0.4,6.34,0.12,0.26,-2.12,-4.88,-3.5,-2.34,2.63,83.42,0.0,101.08,3.47,5.2,2.11,3.09,319.1
2022,3,13,3.61,3.85,0.66,5.55,0.17,0.39,-0.39,-2.55,-1.47,-0.66,3.12,85.37,0.05,101.18,2.16,2.97,0.92,2.05,138.6
2022,3,14,3.96,3.98,0.72,5.39,0.18,0.37,0.65,-2.34,-0.85,-0.04,3.16,82.04,0.0,101.51,2.16,2.64,1.35,1.29,253.0
2022,3,15,4.02,4.04,0.72,5.46,0.19,0.39,1.65,-1.87,-0.11,0.78,3.3,78.93,0.0,101.17,2.19,3.07,1.37,1.7,160.0
2022,3,16,3.91,3.91,0.68,5.45,0.18,0.35,0.87,-1.53,-0.33,0.79,3.38,85.84,0.03,101.19,3.87,5.01,2.99,2.02,113.6
2022,3,17,4.16,4.23,0.72,5.23,0.19,0.43,-0.51,-4.15,-2.33,-0.45,2.72,79.74,0.0,102.07,3.19,4.28,2.48,1.8,129.1
2022,3,18,4.14,4.28,0.7,5.3,0.2,0.44,-0.43,-4.35,-2.39,-0.37,2.67,78.1,0.0,102.5,2.63,2.9,2.16,0.74,187.8
2022,3,19,3.93,4.1,0.66,5.62,0.18,0.47,1.54,-3.79,-1.13,0.54,2.8,69.68,0.0,102.64,1.74,2.56,0.47,2.09,84.0
2022,3,20,3.98,4.16,0.66,5.7,0.19,0.43,2.56,-1.56,0.5,1.22,3.33,75.71,0.0,102.67,1.79,3.01,0.43,2.58,11.9
2022,3,21,4.12,4.46,0.67,5.95,0.2,0.49,3.63,0.59,2.11,2.33,3.93,82.67,0.0,102.26,2.28,2.79,1.53,1.26,9.2
2022,3,22,4.32,4.49,0.69,6.04,0.21,0.5,6.48,2.03,4.25,3.29,4.35,74.96,0.0,101.91,1.59,2.74,0.31,2.43,295.8
2022,3,23,4.11,4.22,0.65,6.05,0.19,0.5,4.62,1.37,3.0,3.55,4.19,80.95,0.0,100.99,3.27,4.87,1.21,3.66,280.2
2022,3,24,4.01,4.36,0.62,6.13,0.2,0.52,2.54,-0.32,1.11,2.46,3.71,83.56,0.12,100.53,3.85,5.01,2.56,2.45,332.8
2022,3,25,4.41,4.49,0.68,6.07,0.22,0.65,5.28,2.2,3.74,4.73,4.48,82.45,0.01,100.34,3.39,5.15,1.47,3.68,274.5
2022,3,26,3.43,4.75,0.52,6.73,0.19,0.53,3.95,0.26,2.1,3.68,3.99,79.01,0.33,99.46,7.67,10.65,4.77,5.88,300.5
2022,3,27,4.52,5.06,0.68,5.8,0.23,0.6,-0.48,-5.43,-2.95,-0.33,2.51,71.41,0.06,100.57,5.67,7.49,2.23,5.26,318.6
2022,3,28,4.51,4.72,0.66,6.34,0.23,0.59,5.15,1.87,3.51,5.04,4.46,81.13,0.03,99.0,7.34,10.62,5.23,5.39,262.9
2022,3,29,3.6,4.85,0.52,6.63,0.2,0.57,2.37,-0.44,0.96,2.42,3.78,83.35,0.16,98.55,4.15,5.98,1.9,4.08,301.4
2022,3,30,2.87,4.7,0.41,6.38,0.16,0.43,-1.06,-3.97,-2.51,-0.79,2.85,82.05,0.89,98.81,2.32,3.17,1.7,1.47,50.5
2022,3,31,4.78,5.05,0.68,5.34,0.24,0.65,-0.85,-5.93,-3.39,-0.5,2.44,71.28,0.0,99.06,3.71,5.06,2.74,2.32,45.4
2022,4,1,3.09,4.97,0.43,6.08,0.18,0.55,-0.47,-4.48,-2.48,-0.51,2.75,75.17,0.58,98.92,6.09,7.62,4.58,3.04,50.8
2022,4,2,3.27,5.06,0.45,6.08,0.19,0.62,0.02,-2.81,-1.4,-0.14,3.13,82.12,1.26,98.61,5.92,7.67,4.3,3.37,23.0
2022,4,3,5.27,5.33,0.72,5.31,0.25,0.68,-0.85,-5.44,-3.15,-0.56,2.54,74.79,0.0,98.98,3.78,4.61,2.59,2.02,335.4
2022,4,4,2.82,4.7,0.38,6.73,0.15,0.4,0.51,-1.62,-0.56,0.55,3.46,86.92,0.85,98.57,5.31,7.48,2.54,4.94,216.3
2022,4,5,2.52,5.15,0.34,6.61,0.15,0.41,0.76,-1.05,-0.14,0.53,3.65,88.4,5.11,97.33,6.58,8.72,2.87,5.85,238.4
2022,4,6,3.82,5.2,0.5,6.57,0.21,0.54,1.41,-1.55,-0.07,1.52,3.51,83.07,3.4,98.05,4.31,5.29,2.96,2.33,226.7
2022,4,7,2.93,4.7,0.38,7.45,0.16,0.47,7.68,6.05,6.87,7.47,6.04,90.51,0.45,97.4,4.96,6.05,4.09,1.96,199.4
2022,4,8,2.73,5.27,0.35,7.35,0.16,0.47,6.0,3.56,4.78,5.79,5.16,84.87,5.7,96.97,5.78,7.72,2.38,5.34,233.1
2022,4,9,3.22,5.15,0.41,6.52,0.18,0.48,3.1,0.6,1.85,3.02,4.07,84.6,0.2,97.83,3.51,4.65,2.99,1.66,236.6
2022,4,10,3.39,5.47,0.43,6.56,0.19,0.48,2.21,-0.15,1.03,2.34,3.81,85.31,0.33,98.93,4.1,6.01,2.46,3.55,244.3
2022,4,11,3.84,5.68,0.48,6.52,0.21,0.54,2.65,-0.25,1.2,2.79,3.76,82.18,0.27,99.67,2.88,4.19,1.69,2.5,276.6
2022,4,12,5.09,5.94,0.63,6.16,0.27,0.68,3.39,-0.33,1.53,3.6,3.73,78.74,0.02,100.19,3.09,3.87,2.16,1.71,335.6
2022,4,13,5.36,6.02,0.66,6.22,0.28,0.87,5.65,0.81,3.23,5.36,4.04,74.66,0.0,100.54,2.43,2.99,1.55,1.44,25.5
2022,4,14,4.81,5.45,0.58,6.73,0.25,0.81,7.87,3.77,5.82,7.47,5.09,77.26,0.13,100.19,2.76,4.42,2.03,2.39,196.7
2022,4,15,1.47,5.18,0.18,7.91,0.1,0.33,7.67,6.51,7.09,7.36,6.1,92.36,3.74,99.76,3.49,5.36,1.67,3.69,337.9
2022,4,16,2.97,5.8,0.35,7.2,0.17,0.5,3.45,-0.19,1.63,3.7,3.74,79.11,0.25,100.61,5.11,6.72,2.75,3.97,3.1
2022,4,17,5.05,6.07,0.59,6.37,0.26,0.73,3.16,-1.14,1.01,3.4,3.49,76.26,0.01,100.74,3.18,4.37,2.26,2.11,35.4
2022,4,18,5.52,6.2,0.64,6.42,0.29,0.8,3.92,-0.59,1.67,4.04,3.68,75.45,0.33,100.02,4.02,6.62,2.19,4.43,48.5
2022,4,19,1.89,5.9,0.22,7.56,0.13,0.41,5.45,4.34,4.89,5.35,5.25,92.56,8.51,99.55,3.82,5.26,2.0,3.26,51.9
2022,4,20,1.73,5.72,0.2,7.83,0.12,0.39,8.05,6.67,7.36,7.81,6.17,91.0,9.52,99.26,5.06,6.86,2.88,3.98,58.8
2022,4,21,3.09,6.05,0.35,7.84,0.19,0.69,8.4,6.16,7.28,8.28,5.93,86.24,0.65,99.4,5.06,6.3,3.62,2.68,59.8
2022,4,22,4.37,6.04,0.49,7.31,0.24,0.76,7.39,4.55,5.97,7.67,5.3,83.82,1.04,99.78,4.84,6.46,3.49,2.97,75.1
2022,4,23,1.47,5.79,0.16,7.95,0.1,0.3,7.32,5.13,6.23,7.85,5.56,86.88,9.44,98.89,2.13,3.88,0.51,3.37,79.4
2022,4,24,1.4,6.3,0.15,7.87,0.1,0.33,6.01,5.08,5.54,5.92,5.55,93.5,4.21,98.55,2.34,3.47,0.26,3.21,254.9
2022,4,25,1.99,6.03,0.22,7.79,0.13,0.48,6.52,4.42,5.47,7.02,5.3,87.45,0.62,98.82,1.34,2.4,0.35,2.05,345.2
2022,4,26,5.2,6.67,0.56,7.58,0.29,1.0,7.8,4.16,5.98,8.17,5.17,80.02,0.09,99.38,3.0,4.28,1.99,2.29,333.3
2022,4,27,6.51,6.94,0.7,6.49,0.35,1.19,6.5,1.49,3.99,6.98,4.28,73.65,0.08,100.29,3.48,5.08,2.17,2.91,334.4
2022,4,28,6.6,6.89,0.7,6.06,0.34,1.09,4.35,-1.21,1.57,4.18,3.47,70.18,1.5,100.79,2.09,3.07,0.2,2.87,346.9
2022,4,29,4.36,6.63,0.46,7.11,0.24,0.8,5.31,0.49,2.9,5.23,3.94,73.05,0.11,100.78,2.64,3.47,1.6,1.87,315.6
2022,4,30,6.78,6.96,0.71,6.14,0.35,1.11,6.45,0.36,3.4,5.97,3.92,66.95,0.01,100.73,2.05,2.74,0.91,1.83,345.3
2022,5,1,4.67,6.22,0.49,7.23,0.25,0.83,7.78,3.09,5.44,7.99,4.89,74.67,1.78,100.36,1.45,2.49,0.5,1.99,146.1
2022,5,2,5.36,6.84,0.55,7.04,0.29,0.94,8.23,4.9,6.57,8.58,5.43,81.48,0.17,99.84,2.45,2.82,1.69,1.13,290.0
2022,5,3,4.19,6.77,0.43,7.06,0.23,0.82,7.87,4.09,5.98,7.73,5.2,78.31,0.81,99.39,3.65,5.25,2.13,3.12,293.4
2022,5,4,7.04,7.53,0.72,5.92,0.37,1.2,4.85,-2.2,1.33,4.8,3.24,64.4,0.0,100.31,2.92,4.44,1.5,2.94,8.1
2022,5,5,6.46,7.16,0.66,6.56,0.34,1.13,6.84,1.41,4.13,6.76,4.28,70.5,0.02,100.54,3.4,4.95,2.3,2.65,172.4
2022,5,6,2.04,6.16,0.21,8.38,0.13,0.47,9.16,7.56,8.36,8.66,6.55,89.89,17.71,100.38,2.32,4.18,0.51,3.67,151.7
2022,5,7,5.38,6.89,0.54,7.93,0.3,1.0,12.51,9.02,10.76,12.69,7.18,81.56,1.45,100.15,2.48,3.88,0.86,3.02,278.1
2022,5,8,3.7,6.79,0.37,7.81,0.21,0.75,10.97,7.22,9.09,11.2,6.39,79.11,0.76,100.32,3.28,4.07,2.36,1.71,330.4
2022,5,9,7.7,7.73,0.76,5.97,0.4,1.3,6.88,0.58,3.73,7.53,3.95,68.29,0.0,101.11,2.64,3.35,1.98,1.37,5.4
2022,5,10,7.5,7.6,0.74,6.38,0.4,1.26,9.81,2.63,6.22,9.99,4.6,64.78,0.0,100.62,1.67,2.79,0.75,2.04,143.2
2022,5,11,3.94,6.8,0.38,7.85,0.23,0.84,12.59,8.91,10.75,12.22,7.42,79.3,6.81,99.49,3.41,5.17,2.12,3.05,211.0
2022,5,12,2.42,6.21,0.23,8.23,0.15,0.51,13.39,10.89,12.14,13.26,8.43,85.48,9.36,98.81,5.8,9.48,2.93,6.55,264.0
2022,5,13,4.6,6.83,0.44,7.48,0.25,0.84,10.38,6.78,8.58,10.53,6.2,80.05,0.11,99.39,4.68,7.62,2.23,5.39,271.4
2022,5,14,3.06,7.06,0.29,7.78,0.19,0.67,9.6,7.19,8.4,9.64,6.4,85.56,2.4,99.25,4.65,6.69,2.64,4.05,274.8
2022,5,15,5.47,7.57,0.52,7.77,0.32,1.15,10.52,7.04,8.78,10.66,6.3,81.06,1.08,99.57,4.11,5.41,2.58,2.83,302.0
2022,5,16,5.13,7.93,0.49,7.27,0.29,1.09,9.69,5.04,7.36,9.96,5.48,75.02,0.22,99.93,3.91,6.44,2.13,4.31,313.5
2022,5,17,5.24,7.93,0.5,6.8,0.29,0.97,6.48,1.76,4.12,6.81,4.32,73.93,0.47,100.02,4.8,6.94,2.46,4.48,330.5
2022,5,18,7.15,7.93,0.67,6.71,0.39,1.21,8.33,4.02,6.18,8.82,5.07,77.01,0.01,100.61,4.1,5.41,2.41,3.0,328.6
2022,5,19,5.08,7.49,0.48,7.77,0.29,1.09,10.39,7.08,8.73,10.44,6.41,81.55,2.6,100.41,2.71,5.06,0.98,4.08,273.9
2022,5,20,3.77,6.76,0.35,8.4,0.22,0.81,15.7,12.29,13.99,15.55,9.04,81.92,2.06,99.52,3.81,5.86,1.37,4.49,243.4
2022,5,21,1.59,6.54,0.15,8.19,0.11,0.37,12.15,10.24,11.2,12.37,7.92,88.25,15.41,98.59,2.42,5.83,0.11,5.72,274.6
2022,5,22,3.38,7.47,0.31,7.95,0.22,0.83,10.89,8.57,9.73,11.09,7.07,86.42,3.8,98.78,3.07,4.95,1.56,3.39,354.9
2022,5,23,7.76,8.01,0.71,6.82,0.42,1.47,12.25,6.12,9.19,12.52,5.94,69.89,0.0,99.35,2.24,2.92,1.33,1.59,37.8
2022,5,24,8.21,8.22,0.75,6.75,0.44,1.47,13.69,7.6,10.64,13.57,6.62,68.99,0.0,99.52,2.47,3.15,1.64,1.51,148.8
2022,5,25,4.72,7.13,0.43,8.04,0.28,1.08,13.92,10.87,12.4,13.85,8.31,82.56,14.39,99.38,2.96,4.49,1.41,3.08,182.4
2022,5,26,5.19,7.43,0.47,7.93,0.29,1.12,12.4,9.11,10.76,12.54,7.33,81.25,6.96,99.05,5.99,7.54,4.35,3.19,281.9
2022,5,27,4.46,7.62,0.4,7.61,0.26,0.93,10.72,7.5,9.11,10.86,6.58,81.31,4.35,98.68,5.46,6.83,3.9,2.93,264.0
2022,5,28,4.76,7.67,0.43,7.3,0.28,0.97,8.86,5.92,7.39,9.07,5.88,82.75,2.66,98.61,4.22,5.65,2.26,3.39,253.6
2022,5,29,3.96,7.78,0.36,7.91,0.25,0.9,9.84,8.01,8.93,9.85,6.79,89.02,3.55,99.13,2.89,3.96,1.68,2.28,229.5
2022,5,30,1.29,7.51,0.12,8.16,0.09,0.31,10.84,9.75,10.29,10.61,7.64,93.04,20.05,99.17,4.96,8.06,1.77,6.29,144.3
2022,5,31,5.13,7.67,0.46,8.0,0.29,1.04,12.44,8.76,10.6,12.54,7.08,79.57,0.55,99.73,4.41,7.11,1.73,5.38,229.2
2022,6,1,2.86,7.21,0.26,7.95,0.18,0.62,13.14,10.98,12.06,12.95,8.31,87.2,15.1,99.77,3.92,5.69,2.62,3.07,155.4
2022,6,2,3.23,7.2,0.29,7.86,0.19,0.71,12.36,10.14,11.25,12.44,7.76,86.62,6.73,99.89,3.06,4.48,1.75,2.73,240.3
2022,6,3,5.21,7.61,0.46,7.73,0.29,1.08,12.92,9.75,11.34,12.94,7.54,81.38,0.4,100.4,3.09,4.83,1.6,3.23,251.9
2022,6,4,5.64,7.75,0.5,7.93,0.32,1.19,15.34,11.36,13.35,15.2,8.44,79.01,0.37,100.16,2.65,3.44,1.88,1.56,240.6
2022,6,5,7.52,8.11,0.66,7.5,0.41,1.46,15.24,10.82,13.03,15.34,8.1,75.7,0.03,100.21,2.36,2.71,1.64,1.07,14.5
2022,6,6,7.23,7.94,0.64,7.7,0.39,1.59,17.39,11.81,14.6,17.03,8.72,71.08,0.0,100.14,1.76,2.34,1.06,1.28,141.0
2022,6,7,4.27,7.29,0.38,8.82,0.25,1.07,19.53,15.15,17.34,19.38,10.85,76.94,0.31,99.61,2.54,3.35,1.69,1.66,176.1
2022,6,8,4.44,7.24,0.39,8.97,0.26,1.13,19.65,16.67,18.16,19.61,12.03,83.97,4.25,99.23,2.89,4.64,1.31,3.33,187.1
2022,6,9,6.34,7.42,0.56,8.91,0.36,1.56,19.82,17.77,18.8,19.73,12.88,88.56,6.87,99.32,2.06,3.38,1.42,1.96,62.1
2022,6,10,6.41,7.57,0.56,8.86,0.36,1.52,22.05,18.0,20.03,22.11,13.02,80.23,2.66,99.63,2.99,3.74,1.63,2.11,239.8
2022,6,11,4.18,7.77,0.37,8.85,0.25,1.04,18.13,14.89,16.51,18.55,10.61,82.5,0.62,100.0,3.54,4.12,2.42,1.7,307.0
2022,6,12,6.37,7.77,0.56,8.02,0.35,1.43,17.48,13.47,15.48,17.75,9.69,78.97,0.13,99.97,2.86,4.23,1.85,2.38,300.5
2022,6,13,4.29,7.25,0.37,8.28,0.25,1.05,14.91,11.41,13.16,15.06,8.51,80.82,11.19,99.52,1.81,3.9,0.34,3.56,266.0
2022,6,14,4.07,7.71,0.35,8.33,0.25,1.04,12.97,10.33,11.65,13.11,7.91,84.78,9.65,99.26,5.87,7.54,4.13,3.41,285.7
2022,6,15,6.46,8.02,0.56,8.32,0.37,1.51,14.96,11.39,13.18,15.2,8.45,80.91,1.17,99.76,4.4,5.56,2.52,3.04,282.7
2022,6,16,4.75,7.68,0.41,8.21,0.28,1.16,14.38,11.57,12.97,14.59,8.55,83.92,1.71,99.92,2.51,3.59,1.73,1.86,264.4
2022,6,17,6.57,7.88,0.57,8.03,0.37,1.46,15.51,12.17,13.84,15.65,8.88,82.07,1.1,99.9,2.8,4.38,1.48,2.9,325.1
2022,6,18,4.41,7.77,0.38,8.43,0.27,1.11,16.0,13.04,14.52,15.94,9.42,83.0,0.23,99.87,3.23,4.71,1.57,3.14,243.8
2022,6,19,6.42,7.23,0.56,8.84,0.36,1.52,19.87,16.0,17.94,19.8,11.65,79.65,0.28,99.13,3.69,5.29,1.99,3.3,245.7
2022,6,20,3.67,6.92,0.32,9.07,0.22,1.1,17.1,13.84,15.47,17.8,10.05,82.32,15.07,98.9,2.35,3.03,0.04,2.99,0.1
2022,6,21,1.74,7.81,0.15,8.71,0.13,0.58,13.99,12.8,13.39,14.03,9.41,92.54,27.35,98.23,3.76,6.22,1.81,4.41,4.4
2022,6,22,7.81,8.19,0.68,7.7,0.43,1.75,16.29,11.81,14.05,16.4,8.75,76.89,0.44,99.05,3.87,5.54,1.83,3.71,358.1
2022,6,23,7.98,8.35,0.69,7.61,0.44,1.75,18.53,12.23,15.38,18.28,8.96,68.45,0.0,99.74,1.52,2.17,0.7,1.47,9.9
2022,6,24,8.35,8.39,0.73,7.74,0.46,1.91,20.0,14.22,17.11,19.82,10.23,71.08,0.0,99.99,1.75,2.44,0.78,1.66,77.1
2022,6,25,8.0,8.19,0.7,8.35,0.45,1.87,21.43,17.0,19.21,21.4,12.21,77.56,0.0,99.98,2.74,3.48,2.16,1.32,112.0
2022,6,26,7.32,7.87,0.64,8.77,0.41,1.73,22.55,18.36,20.46,22.57,13.23,78.92,0.06,100.25,2.43,3.48,1.71,1.77,124.2
2022,6,27,7.03,7.73,0.61,8.92,0.39,1.74,23.38,19.32,21.35,23.27,14.05,79.18,0.13,100.36,2.22,2.95,1.44,1.51,146.7
2022,6,28,5.84,7.22,0.51,9.27,0.32,1.46,23.53,19.98,21.75,23.03,14.67,81.21,3.41,100.17,1.99,2.45,1.31,1.14,160.5
2022,6,29,6.27,7.37,0.55,9.5,0.36,1.57,24.35,19.88,22.12,23.75,14.65,76.95,6.39,99.87,1.77,2.59,0.1,2.49,132.0
2022,6,30,6.34,7.33,0.55,9.12,0.36,1.65,22.17,20.1,21.14,22.19,14.81,88.52,1.5,99.91,2.42,3.1,1.95,1.15,111.4
2022,7,1,7.02,7.61,0.62,8.91,0.4,1.8,22.93,19.78,21.36,22.89,14.49,83.22,0.9,100.03,2.64,3.69,1.53,2.16,127.8
2022,7,2,6.29,7.52,0.55,9.08,0.36,1.66,22.46,18.45,20.46,22.6,13.33,79.45,2.76,100.1,3.19,4.29,1.79,2.5,171.1
2022,7,3,3.3,7.41,0.29,9.32,0.22,0.95,19.74,16.53,18.14,20.26,11.81,82.93,3.73,100.18,2.66,4.15,1.58,2.57,345.5
2022,7,4,5.87,7.54,0.52,9.02,0.34,1.52,20.9,18.18,19.54,21.16,13.13,85.36,3.28,99.82,2.13,2.74,1.49,1.25,240.1
2022,7,5,6.65,7.67,0.59,8.34,0.37,1.59,18.89,15.02,16.96,19.07,10.7,79.66,0.08,99.93,2.59,3.92,1.71,2.21,308.6
2022,7,6,1.71,7.17,0.15,8.61,0.12,0.5,15.21,13.99,14.6,15.13,10.03,92.4,33.38,99.68,3.52,6.03,1.77,4.26,350.1
2022,7,7,5.57,7.8,0.49,8.04,0.32,1.3,15.45,11.38,13.42,15.37,8.43,77.89,0.29,99.75,2.86,4.11,0.93,3.18,263.9
2022,7,8,4.14,7.16,0.37,8.76,0.25,1.04,16.6,12.99,14.79,16.51,9.4,80.27,2.62,100.0,2.06,2.74,1.12,1.62,220.1
2022,7,9,5.31,7.79,0.47,8.52,0.31,1.29,16.28,13.08,14.68,16.67,9.45,83.03,1.24,99.68,2.99,4.19,1.85,2.34,277.0
2022,7,10,5.78,7.55,0.52,8.2,0.33,1.24,15.19,11.33,13.26,15.68,8.44,79.2,0.41,99.29,2.27,3.03,1.59,1.44,268.8
2022,7,11,5.32,7.64,0.48,8.37,0.31,1.17,15.72,12.54,14.13,16.02,9.17,82.26,1.99,99.36,2.32,3.76,1.64,2.12,320.3
2022,7,12,1.51,7.48,0.14,8.86,0.11,0.44,16.28,15.18,15.73,16.2,11.05,93.18,38.85,98.44,5.87,8.7,3.29,5.41,328.4
2022,7,13,5.39,7.63,0.49,8.63,0.32,1.25,16.44,13.21,14.83,16.6,9.62,82.53,1.05,98.9,3.89,6.11,1.53,4.58,4.3
2022,7,14,6.61,7.82,0.6,8.26,0.38,1.47,16.45,12.96,14.7,16.59,9.44,80.85,0.29,99.14,4.34,6.73,2.22,4.51,279.8
2022,7,15,5.35,7.46,0.49,8.05,0.31,1.2,14.37,11.43,12.9,14.54,8.5,83.47,3.89,99.29,4.33,6.22,1.91,4.31,262.4
2022,7,16,5.64,7.44,0.51,8.06,0.32,1.2,14.0,10.94,12.47,14.21,8.22,83.35,2.46,99.57,3.09,4.47,1.51,2.96,243.7
2022,7,17,5.14,7.59,0.47,8.3,0.31,1.16,14.55,11.34,12.95,14.84,8.4,82.78,2.37,99.95,3.06,4.5,1.36,3.14,311.6
2022,7,18,3.59,7.09,0.33,8.42,0.23,0.87,14.63,12.32,13.48,14.88,8.98,86.6,1.63,100.23,3.25,4.57,2.1,2.47,265.6
2022,7,19,5.06,6.89,0.47,8.83,0.29,1.18,17.6,14.84,16.22,17.76,10.59,85.08,0.62,100.08,2.69,3.61,1.81,1.8,284.2
2022,7,20,7.43,7.64,0.69,7.94,0.42,1.71,17.17,13.18,15.18,17.22,9.49,79.07,0.07,100.15,3.86,5.64,2.22,3.42,334.6
2022,7,21,7.36,7.37,0.68,8.07,0.41,1.68,18.46,15.14,16.8,18.44,10.9,82.09,0.0,100.03,3.18,4.8,1.77,3.03,331.3
2022,7,22,7.17,7.28,0.67,8.56,0.4,1.65,22.16,17.02,19.59,21.99,12.19,74.86,0.0,99.82,1.37,2.61,0.43,2.18,120.7
2022,7,23,5.81,6.64,0.55,9.03,0.32,1.37,21.55,18.18,19.87,21.74,13.16,82.25,0.26,99.63,2.37,3.33,1.55,1.78,257.1
2022,7,24,4.02,6.55,0.38,9.06,0.24,1.03,18.72,16.1,17.41,18.87,11.53,85.82,22.22,99.51,3.82,5.24,1.54,3.7,304.4
2022,7,25,6.52,7.5,0.62,8.22,0.38,1.55,18.15,13.32,15.74,18.01,9.6,75.3,0.34,99.71,2.36,3.42,0.15,3.27,305.0
2022,7,26,6.56,7.25,0.63,8.48,0.38,1.64,19.56,15.67,17.62,19.57,11.34,79.32,3.12,99.24,2.74,4.2,1.0,3.2,184.5
2022,7,27,4.27,7.08,0.41,8.82,0.26,1.17,17.18,13.87,15.52,17.37,10.02,82.41,12.85,99.4,3.01,4.1,1.91,2.19,306.8
2022,7,28,4.95,7.07,0.48,8.28,0.29,1.07,15.6,12.65,14.13,15.83,9.19,83.65,1.4,99.9,2.99,4.69,1.43,3.26,268.7
2022,7,29,6.43,7.44,0.62,7.96,0.36,1.48,15.94,11.76,13.85,16.27,8.6,77.91,0.11,100.34,2.13,2.71,1.52,1.19,343.7
2022,7,30,6.72,7.32,0.65,7.7,0.37,1.48,16.48,11.92,14.2,16.68,8.74,76.21,0.0,100.14,2.55,3.46,2.22,1.24,78.2
2022,7,31,1.63,6.21,0.16,8.84,0.12,0.49,16.19,14.96,15.58,16.06,10.83,92.26,43.11,99.51,4.99,6.27,3.78,2.49,85.6
2022,8,1,2.3,6.68,0.23,9.02,0.16,0.68,18.08,16.59,17.34,18.11,11.92,91.19,5.45,99.23,3.51,4.25,1.87,2.38,212.2
2022,8,2,6.28,7.05,0.62,8.15,0.35,1.45,17.78,14.2,15.99,17.99,10.17,80.94,0.08,99.8,2.38,3.02,1.71,1.31,326.0
2022,8,3,6.67,7.18,0.67,7.63,0.37,1.47,18.38,11.67,15.02,17.73,8.62,68.1,0.0,100.16,1.42,1.97,0.66,1.31,334.7
2022,8,4,6.97,7.22,0.7,7.77,0.38,1.61,19.67,12.87,16.27,18.93,9.4,66.66,0.0,100.24,1.32,2.45,0.41,2.04,111.7
2022,8,5,6.6,6.74,0.67,8.75,0.37,1.53,22.25,18.81,20.53,22.2,13.72,82.17,0.16,99.99,2.36,2.96,1.51,1.45,134.0
2022,8,6,3.0,6.0,0.31,8.8,0.18,0.78,19.31,17.32,18.31,19.27,12.52,88.69,9.33,99.9,3.79,6.22,2.5,3.72,258.0
