-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  56.9474   longitude 24.1069 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 42.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2020,11,22,0.38,0.79,0.24,7.29,0.02,0.02,5.18,4.03,4.6,5.02,5.1,92.48,5.31,100.11,8.68,13.46,7.24,6.22,237.2
2020,11,23,0.58,0.88,0.38,7.1,0.03,0.03,5.67,4.06,4.86,5.5,5.09,89.39,0.94,100.06,8.22,9.21,7.19,2.02,258.1
2020,11,24,0.64,0.83,0.43,6.87,0.03,0.02,5.09,3.87,4.48,5.0,5.0,91.81,2.43,100.73,6.16,8.72,4.38,4.34,271.9
2020,11,25,0.32,0.72,0.22,7.75,0.02,0.01,7.23,6.91,7.07,6.92,6.16,97.75,2.64,100.96,4.7,6.49,3.27,3.22,260.6
2020,11,26,0.15,0.66,0.1,7.26,0.01,0.01,3.98,3.32,3.65,4.43,4.84,95.79,3.54,100.65,6.64,7.61,3.38,4.23,216.1
2020,11,27,0.39,0.82,0.28,7.22,0.02,0.02,2.17,1.01,1.59,2.41,4.1,92.15,1.89,100.62,4.88,6.51,2.48,4.03,353.0
2020,11,28,0.36,0.7,0.26,6.79,0.02,0.01,0.38,-0.73,-0.17,0.96,3.56,92.75,0.24,101.62,5.42,6.79,3.94,2.85,38.7
2020,11,29,0.36,0.74,0.27,6.83,0.02,0.01,-0.73,-1.88,-1.31,0.23,3.26,92.73,0.37,101.9,4.59,5.28,3.83,1.45,56.1
2020,11,30,0.26,0.68,0.2,7.08,0.02,0.01,-0.42,-1.3,-0.86,0.64,3.43,94.27,5.24,101.34,3.25,5.47,0.19,5.28,232.3
2020,12,1,0.37,0.73,0.29,6.63,0.02,0.02,-0.69,-1.4,-1.04,0.12,3.39,95.97,0.35,101.92,5.14,5.81,4.43,1.38,198.2
2020,12,2,0.4,0.76,0.32,5.9,0.02,0.01,-3.0,-4.22,-3.61,-1.74,2.72,93.86,0.06,102.4,4.86,5.34,4.24,1.1,159.6
2020,12,3,0.23,0.68,0.19,6.5,0.01,0.01,-1.87,-3.15,-2.51,-0.87,2.97,92.47,0.14,101.52,5.72,8.34,4.2,4.14,151.9
2020,12,4,0.14,0.62,0.11,6.69,0.01,0.01,-0.03,-1.35,-0.69,0.82,3.42,91.03,0.22,100.91,8.69,9.06,8.17,0.89,148.9
2020,12,5,0.2,0.55,0.17,6.73,0.01,0.01,2.04,1.51,1.78,2.38,4.2,96.27,0.26,101.13,8.94,9.13,8.74,0.39,155.0
2020,12,6,0.19,0.56,0.16,6.52,0.01,0.01,0.79,-0.25,0.27,1.44,3.71,93.2,0.34,101.74,8.87,9.53,8.29,1.24,156.0
2020,12,7,0.68,0.69,0.58,5.1,0.03,0.02,-3.8,-7.25,-5.53,-2.6,2.14,78.78,0.0,101.89,9.76,10.32,9.31,1.01,148.1
2020,12,8,0.6,0.63,0.52,5.13,0.03,0.02,-5.68,-8.11,-6.9,-4.11,1.99,85.97,0.02,102.01,8.64,9.15,7.85,1.3,143.8
2020,12,9,0.6,0.62,0.53,5.42,0.03,0.02,-5.98,-7.8,-6.89,-4.57,2.04,90.73,0.01,102.11,6.32,7.45,5.32,2.13,144.1
2020,12,10,0.41,0.56,0.36,6.12,0.02,0.02,-4.58,-6.42,-5.5,-3.42,2.29,90.06,0.15,101.65,5.47,6.46,4.41,2.05,130.8
2020,12,11,0.25,0.57,0.22,6.64,0.02,0.01,-2.09,-3.15,-2.62,-1.1,3.01,93.98,2.8,101.02,5.48,5.98,4.7,1.28,137.4
2020,12,12,0.25,0.54,0.22,6.43,0.01,0.01,-2.8,-4.24,-3.52,-2.0,2.78,91.76,0.59,101.01,6.32,6.85,5.58,1.27,142.0
2020,12,13,0.31,0.59,0.28,6.18,0.02,0.02,-4.5,-6.22,-5.36,-3.25,2.34,90.2,0.51,101.22,4.04,5.99,2.93,3.06,150.3
2020,12,14,0.23,0.54,0.22,6.64,0.01,0.01,-2.85,-3.75,-3.3,-2.26,2.84,95.37,0.37,101.32,2.4,2.8,1.85,0.95,167.8
2020,12,15,0.22,0.6,0.2,6.33,0.01,0.01,-2.28,-2.92,-2.6,-1.64,3.04,97.36,0.17,101.43,5.33,7.28,2.93,4.35,177.1
2020,12,16,0.14,0.49,0.13,6.99,0.01,0.01,0.5,0.1,0.3,0.54,3.85,97.66,1.91,101.0,6.61,7.25,5.64,1.61,216.2
2020,12,17,0.29,0.59,0.27,6.94,0.02,0.01,1.65,1.52,1.59,1.53,4.2,99.14,1.03,101.69,5.0,6.21,4.2,2.01,233.3
2020,12,18,0.21,0.47,0.2,7.13,0.01,0.01,1.98,1.71,1.84,1.89,4.27,98.15,4.67,101.34,6.84,7.7,5.95,1.75,216.5
2020,12,19,0.27,0.56,0.25,6.98,0.02,0.01,2.0,1.79,1.89,1.88,4.28,98.44,1.61,101.68,5.57,6.2,5.21,0.99,229.0
2020,12,20,0.15,0.59,0.14,6.5,0.01,0.01,-0.2,-0.72,-0.46,0.35,3.55,96.61,0.37,102.01,5.74,6.25,5.26,0.99,197.3
2020,12,21,0.17,0.58,0.16,6.5,0.01,0.01,-0.41,-1.22,-0.82,0.1,3.42,94.53,1.03,101.84,7.08,8.06,5.97,2.09,187.7
2020,12,22,0.21,0.54,0.19,6.59,0.01,0.01,-0.34,-1.1,-0.72,0.09,3.48,94.94,2.12,101.07,6.53,7.88,5.58,2.3,162.6
2020,12,23,0.25,0.49,0.23,6.54,0.01,0.01,0.58,0.18,0.38,0.44,3.88,97.46,3.09,100.16,4.9,6.73,3.08,3.65,213.5
2020,12,24,0.1,0.56,0.09,6.65,0.01,0.01,0.44,-0.04,0.2,0.55,3.81,96.63,3.85,99.87,4.73,5.79,3.56,2.23,150.3
2020,12,25,0.22,0.57,0.21,6.87,0.01,0.01,-0.32,-0.76,-0.54,-0.21,3.62,97.3,1.56,99.7,4.71,5.53,4.2,1.33,333.5
2020,12,26,0.24,0.55,0.23,6.83,0.02,0.01,-1.54,-2.33,-1.93,-1.77,3.2,95.62,1.64,100.34,3.51,4.15,2.91,1.24,312.7
2020,12,27,0.31,0.6,0.29,6.01,0.02,0.02,-2.46,-3.49,-2.97,-1.96,2.92,94.67,0.12,100.65,7.98,9.8,4.05,5.75,172.9
2020,12,28,0.29,0.52,0.27,6.22,0.02,0.01,-2.25,-3.54,-2.89,-1.63,2.94,92.32,1.31,100.07,10.15,10.82,9.27,1.55,141.4
2020,12,29,0.18,0.52,0.16,6.67,0.01,0.01,0.13,-0.7,-0.28,0.42,3.65,94.28,2.6,99.32,9.07,9.88,8.21,1.67,131.1
2020,12,30,0.43,0.53,0.39,6.44,0.02,0.01,0.3,-0.25,0.03,0.53,3.75,96.24,1.43,99.84,7.05,9.94,4.17,5.77,177.0
2020,12,31,0.26,0.57,0.24,6.51,0.01,0.01,-1.31,-1.81,-1.56,-0.96,3.34,97.65,1.9,100.26,3.23,4.12,2.59,1.53,196.2
2021,1,1,0.17,0.6,0.15,5.98,0.01,0.01,-3.7,-4.45,-4.08,-3.36,2.71,97.48,0.26,100.61,2.69,3.44,1.87,1.57,70.7
2021,1,2,0.26,0.62,0.23,6.24,0.01,0.01,-3.28,-4.1,-3.69,-3.34,2.78,96.6,0.61,101.0,3.04,3.53,2.43,1.1,255.7
2021,1,3,0.25,0.62,0.21,6.2,0.01,0.01,-3.45,-4.18,-3.82,-4.4,2.75,97.37,0.44,101.82,2.71,3.58,1.83,1.75,264.5
2021,1,4,0.35,0.59,0.3,6.24,0.02,0.02,-5.59,-6.48,-6.04,-5.33,2.29,97.96,0.1,102.0,3.93,5.2,2.75,2.45,69.8
2021,1,5,0.3,0.62,0.25,6.38,0.02,0.02,-3.99,-5.14,-4.57,-3.3,2.55,95.07,0.73,101.97,6.07,7.21,4.81,2.4,73.0
2021,1,6,0.29,0.58,0.24,6.66,0.02,0.01,-3.59,-4.82,-4.2,-2.94,2.61,93.81,0.69,101.4,5.48,6.67,4.64,2.03,90.3
2021,1,7,0.27,0.64,0.22,6.36,0.02,0.02,-4.5,-5.68,-5.09,-3.76,2.45,94.68,0.43,100.78,5.2,5.65,4.43,1.22,113.2
2021,1,8,0.26,0.7,0.21,5.97,0.02,0.01,-5.04,-6.33,-5.68,-4.3,2.34,94.24,1.43,100.79,4.48,5.11,3.99,1.12,80.3
2021,1,9,0.26,0.68,0.2,6.31,0.02,0.01,-9.76,-10.9,-10.33,-9.16,1.64,96.67,0.18,101.2,4.42,5.25,3.07,2.18,58.3
2021,1,10,0.26,0.78,0.2,5.9,0.02,0.01,-12.18,-13.53,-12.85,-12.65,1.33,97.72,0.03,101.49,3.48,6.64,1.72,4.92,181.4
2021,1,11,0.27,0.68,0.21,6.05,0.02,0.01,-4.89,-5.66,-5.28,-4.17,2.47,98.17,1.53,100.91,6.54,7.4,5.02,2.38,185.8
2021,1,12,0.17,0.73,0.13,6.2,0.01,0.01,-2.62,-3.51,-3.06,-2.12,2.93,95.43,6.57,99.81,9.2,10.64,6.73,3.91,164.5
2021,1,13,0.22,0.66,0.16,6.23,0.02,0.01,-3.36,-4.22,-3.79,-2.88,2.77,96.16,3.13,99.91,6.39,7.03,5.69,1.34,123.1
2021,1,14,0.52,0.86,0.37,5.54,0.03,0.02,-9.44,-10.48,-9.96,-8.51,1.67,97.34,0.12,100.78,5.5,5.94,4.69,1.25,53.9
2021,1,15,0.65,0.96,0.45,4.73,0.03,0.02,-13.25,-14.07,-13.66,-11.86,1.22,99.63,0.45,101.13,4.97,5.67,4.19,1.48,26.5
2021,1,16,0.79,0.96,0.53,4.65,0.04,0.03,-17.67,-18.19,-17.93,-16.7,0.89,100.0,0.37,101.15,3.73,4.9,2.89,2.01,64.4
2021,1,17,0.88,1.01,0.58,4.85,0.04,0.03,-16.38,-16.89,-16.64,-15.94,1.0,99.98,0.35,101.55,2.2,3.56,0.28,3.28,304.6
2021,1,18,0.54,0.97,0.35,5.69,0.03,0.03,-12.54,-13.18,-12.86,-11.4,1.33,99.94,0.17,101.33,4.14,4.61,3.46,1.15,212.3
2021,1,19,0.48,1.03,0.3,5.65,0.03,0.03,-13.59,-13.82,-13.7,-11.96,1.26,99.87,0.2,101.03,5.35,6.71,4.76,1.95,179.4
2021,1,20,0.5,0.85,0.31,5.72,0.03,0.03,-13.27,-13.61,-13.44,-11.2,1.29,99.32,6.8,100.38,8.08,9.01,6.87,2.14,150.6
2021,1,21,0.46,0.89,0.28,6.65,0.03,0.03,-2.33,-2.96,-2.64,-2.02,3.15,97.29,4.75,99.44,6.77,8.11,5.67,2.44,180.8
2021,1,22,0.44,0.9,0.26,6.55,0.03,0.02,-0.26,-0.75,-0.51,-0.24,3.64,96.78,0.86,99.08,7.54,9.53,6.36,3.17,175.7
2021,1,23,0.49,0.93,0.28,6.61,0.03,0.02,-0.19,-0.72,-0.45,-0.25,3.64,96.52,4.04,99.36,5.83,8.69,3.8,4.89,169.8
2021,1,24,0.29,0.89,0.16,6.56,0.02,0.02,0.31,-0.1,0.1,0.32,3.82,97.0,6.96,98.98,5.28,7.95,3.3,4.65,156.4
2021,1,25,0.44,1.04,0.24,6.59,0.03,0.02,-1.84,-2.35,-2.09,-1.74,3.23,97.78,0.47,99.18,5.46,7.57,1.61,5.96,176.9
2021,1,26,0.23,1.1,0.12,6.44,0.02,0.01,-0.75,-1.3,-1.02,-0.93,3.5,96.71,11.08,99.05,5.56,7.38,1.31,6.07,346.6
2021,1,27,0.44,1.1,0.23,6.99,0.03,0.03,-0.67,-1.25,-0.96,-1.03,3.51,96.6,3.06,99.35,4.85,6.34,3.56,2.78,314.1
2021,1,28,0.53,1.28,0.27,6.3,0.03,0.02,-4.4,-5.77,-5.08,-5.4,2.47,92.87,0.16,99.77,2.98,4.8,2.06,2.74,208.9
2021,1,29,0.56,1.29,0.28,6.51,0.04,0.03,-4.23,-5.42,-4.82,-4.51,2.58,93.83,1.61,98.81,4.52,5.68,2.52,3.16,341.5
2021,1,30,0.54,1.31,0.26,6.89,0.05,0.03,-2.8,-3.86,-3.33,-2.76,2.89,94.23,2.75,98.39,6.04,7.04,5.09,1.95,296.2
2021,1,31,0.88,1.39,0.42,6.44,0.05,0.04,-3.22,-4.52,-3.87,-3.31,2.73,92.75,2.12,98.85,6.51,7.87,4.05,3.82,276.8
2021,2,1,0.88,1.4,0.4,6.33,0.06,0.03,-4.68,-5.5,-5.09,-4.85,2.52,97.48,0.51,99.78,4.62,5.67,3.81,1.86,235.8
2021,2,2,0.79,1.42,0.36,6.02,0.06,0.04,-7.15,-8.03,-7.59,-6.35,2.04,97.24,2.38,100.15,6.64,8.57,5.25,3.32,163.5
2021,2,3,0.9,1.47,0.39,6.42,0.06,0.05,-5.64,-6.62,-6.13,-6.01,2.3,96.32,0.2,99.8,4.19,5.36,3.72,1.64,285.6
2021,2,4,0.65,1.63,0.28,5.93,0.05,0.05,-8.58,-9.69,-9.13,-8.12,1.77,96.51,0.35,100.53,4.36,5.81,3.44,2.37,9.7
2021,2,5,1.18,1.63,0.49,5.7,0.07,0.07,-9.59,-10.65,-10.12,-9.0,1.62,96.8,1.09,101.27,4.09,5.08,2.38,2.7,355.5
2021,2,6,1.63,1.77,0.66,5.04,0.08,0.07,-12.45,-13.44,-12.95,-11.77,1.26,97.77,0.38,101.76,3.86,5.04,2.17,2.87,10.6
2021,2,7,1.73,1.82,0.69,4.96,0.09,0.08,-13.06,-14.28,-13.67,-13.37,1.16,95.29,0.23,101.9,1.8,2.69,0.06,2.63,329.1
2021,2,8,1.07,1.84,0.41,5.31,0.07,0.07,-11.44,-12.69,-12.06,-11.42,1.35,95.81,0.09,101.62,3.3,6.4,0.36,6.04,117.2
2021,2,9,1.33,1.83,0.5,5.21,0.09,0.09,-12.02,-12.76,-12.39,-10.71,1.34,98.52,0.12,100.92,6.6,7.59,5.01,2.58,79.5
2021,2,10,1.07,1.83,0.4,5.35,0.08,0.09,-13.79,-14.38,-14.09,-12.18,1.15,98.3,1.84,100.98,5.46,6.21,4.57,1.64,82.3
2021,2,11,1.88,2.0,0.68,4.98,0.1,0.1,-14.16,-14.95,-14.56,-13.17,1.1,98.01,0.12,101.77,5.29,5.8,4.41,1.39,39.8
2021,2,12,1.73,2.1,0.61,4.84,0.09,0.08,-16.65,-17.04,-16.84,-15.86,0.97,99.42,0.13,102.34,4.75,5.4,3.98,1.42,27.6
2021,2,13,0.87,2.05,0.3,6.26,0.07,0.06,-6.9,-7.73,-7.32,-7.16,2.17,97.3,0.98,101.98,5.09,7.44,3.65,3.79,354.0
2021,2,14,1.11,2.02,0.37,6.74,0.09,0.08,-3.97,-5.22,-4.6,-4.15,2.52,93.58,0.91,101.99,5.26,6.0,4.33,1.67,349.7
2021,2,15,1.49,2.21,0.49,5.96,0.1,0.1,-8.93,-10.74,-9.83,-10.07,1.58,89.99,0.08,102.49,3.28,4.71,1.41,3.3,338.5
2021,2,16,1.9,2.25,0.61,5.75,0.11,0.1,-6.31,-7.05,-6.68,-6.3,2.25,97.41,0.26,101.57,5.79,7.31,1.75,5.56,251.3
2021,2,17,2.21,2.3,0.69,5.19,0.12,0.12,-13.51,-13.98,-13.74,-12.45,1.23,98.96,0.09,101.49,4.4,5.96,1.56,4.4,81.8
2021,2,18,2.12,2.43,0.65,4.99,0.12,0.13,-17.14,-17.42,-17.28,-16.46,0.87,98.52,0.03,102.19,3.75,5.69,2.86,2.83,155.0
2021,2,19,2.29,2.41,0.69,4.94,0.13,0.14,-14.36,-14.72,-14.54,-13.07,1.14,98.91,0.06,101.55,5.99,7.2,4.34,2.86,172.6
2021,2,20,1.0,2.02,0.29,6.29,0.08,0.1,-7.08,-7.53,-7.31,-6.55,2.25,99.29,0.43,101.52,4.2,5.54,3.34,2.2,203.6
2021,2,21,1.42,2.18,0.41,6.53,0.1,0.16,-0.46,-0.79,-0.63,-0.58,3.55,97.97,0.2,101.4,5.29,6.71,3.84,2.87,217.0
2021,2,22,2.25,2.3,0.63,6.42,0.13,0.21,0.18,-0.25,-0.03,-0.35,3.68,97.12,0.4,101.69,3.48,4.95,2.04,2.91,239.7
2021,2,23,0.88,1.55,0.24,7.03,0.06,0.09,0.53,0.04,0.29,-0.01,3.74,96.32,2.74,102.03,5.78,7.25,3.77,3.48,186.2
2021,2,24,0.66,2.36,0.18,7.1,0.06,0.09,0.32,0.06,0.19,0.02,3.75,97.97,0.54,101.93,5.61,7.87,3.57,4.3,232.6
2021,2,25,1.15,2.45,0.3,6.9,0.08,0.14,0.75,0.52,0.63,0.06,3.9,98.19,0.37,101.3,7.32,7.82,6.67,1.15,242.9
2021,2,26,0.89,2.64,0.23,6.9,0.07,0.14,1.15,0.79,0.97,0.3,4.01,97.35,1.18,100.66,7.72,9.15,6.11,3.04,263.2
2021,2,27,2.14,2.7,0.54,6.16,0.12,0.14,0.28,-0.49,-0.11,-0.17,3.62,94.81,0.28,101.53,6.67,7.83,5.01,2.82,322.1
2021,2,28,1.88,2.64,0.46,6.54,0.11,0.15,0.6,0.12,0.36,0.06,3.78,96.65,0.49,101.75,5.46,6.4,3.25,3.15,299.8
2021,3,1,2.49,2.8,0.6,6.17,0.13,0.2,0.58,-0.13,0.22,0.19,3.72,95.71,0.26,102.01,5.49,7.53,2.96,4.57,256.5
2021,3,2,2.9,2.96,0.69,5.94,0.15,0.26,1.12,-0.09,0.51,0.72,3.72,92.15,0.21,101.85,6.96,8.81,5.61,3.2,299.5
2021,3,3,1.97,2.85,0.46,6.34,0.12,0.19,0.85,-0.5,0.17,0.61,3.62,91.49,0.34,101.57,6.54,8.41,5.07,3.34,259.5
2021,3,4,2.16,2.89,0.49,6.14,0.12,0.21,-0.35,-2.46,-1.4,-0.29,3.17,86.56,0.47,100.41,5.9,7.92,4.33,3.59,321.9
2021,3,5,2.64,3.15,0.59,5.56,0.14,0.21,-2.64,-5.93,-4.28,-2.51,2.4,79.4,1.26,101.04,4.74,6.68,3.19,3.49,327.4
2021,3,6,2.28,3.23,0.5,5.61,0.13,0.19,-1.97,-4.61,-3.29,-2.25,2.7,83.57,1.65,101.05,8.53,12.84,3.29,9.55,247.2
2021,3,7,1.72,3.22,0.37,6.9,0.12,0.19,-0.96,-4.06,-2.51,-1.15,2.84,80.15,4.53,99.57,9.6,12.15,5.48,6.67,299.1
2021,3,8,1.18,3.41,0.25,6.43,0.09,0.16,-3.79,-7.67,-5.73,-3.35,2.07,75.49,0.28,100.78,5.94,7.22,3.11,4.11,353.1
2021,3,9,2.53,3.55,0.53,5.75,0.17,0.34,-3.06,-6.43,-4.74,-3.34,2.3,78.64,0.41,101.39,4.94,6.93,1.57,5.36,234.5
2021,3,10,1.46,3.16,0.3,6.92,0.11,0.23,-2.37,-3.78,-3.07,-2.53,2.83,91.65,4.19,101.31,4.16,6.82,1.7,5.12,214.6
2021,3,11,2.01,3.06,0.4,6.43,0.12,0.23,-2.73,-4.92,-3.83,-3.24,2.6,86.5,1.58,100.69,7.63,11.69,2.23,9.46,166.2
2021,3,12,0.92,3.39,0.18,7.22,0.08,0.18,0.65,-0.23,0.21,-0.08,3.83,94.18,8.33,98.59,9.58,11.24,8.19,3.05,198.3
2021,3,13,1.49,3.21,0.29,7.15,0.1,0.23,1.18,0.49,0.83,0.7,3.98,95.12,1.33,99.17,6.58,7.99,5.05,2.94,201.3
2021,3,14,1.01,3.33,0.19,7.31,0.08,0.16,1.4,0.91,1.16,0.87,4.13,96.4,5.06,98.67,5.63,7.46,3.14,4.32,186.8
2021,3,15,2.23,3.63,0.42,7.16,0.14,0.27,1.28,0.19,0.74,0.96,3.87,92.13,1.24,99.75,4.37,6.55,2.39,4.16,260.2
2021,3,16,2.49,3.61,0.46,6.88,0.16,0.3,1.18,0.19,0.69,1.22,3.83,93.16,0.79,100.76,2.02,3.59,0.78,2.81,350.4
2021,3,17,2.67,3.79,0.48,6.79,0.17,0.34,-0.58,-2.63,-1.6,-0.27,3.09,87.48,0.15,101.12,4.41,5.71,3.32,2.39,353.2
2021,3,18,2.19,3.88,0.39,6.87,0.15,0.27,-0.87,-2.75,-1.81,-0.56,3.07,87.91,0.79,101.06,3.36,4.26,1.95,2.31,352.9
2021,3,19,3.05,4.17,0.53,6.31,0.19,0.34,-2.85,-7.95,-5.4,-2.0,2.04,69.18,0.68,101.37,5.9,7.6,3.23,4.37,30.2
2021,3,20,3.33,4.2,0.58,5.63,0.19,0.39,-2.92,-7.07,-5.0,-2.32,2.2,74.36,2.96,101.19,5.76,10.42,0.37,10.05,233.7
2021,3,21,1.77,4.09,0.3,6.75,0.13,0.35,0.7,-1.26,-0.28,0.42,3.5,87.06,3.65,99.47,8.43,10.03,6.52,3.51,278.1
2021,3,22,3.59,4.47,0.6,5.98,0.22,0.46,-0.41,-2.97,-1.69,-0.58,3.05,84.64,0.13,100.28,5.03,7.12,1.68,5.44,322.5
2021,3,23,3.99,4.22,0.66,6.08,0.22,0.5,0.7,-1.91,-0.6,0.35,3.29,84.9,0.03,101.09,1.71,4.09,0.22,3.87,233.6
2021,3,24,2.86,4.35,0.46,7.03,0.18,0.51,1.7,0.32,1.01,1.78,3.85,91.0,0.29,101.31,5.89,7.9,4.04,3.86,222.1
2021,3,25,1.34,3.82,0.21,7.5,0.1,0.26,3.34,2.41,2.87,2.82,4.51,93.74,1.02,101.07,5.42,6.7,3.64,3.06,241.0
2021,3,26,3.25,4.31,0.51,6.66,0.19,0.46,3.65,2.19,2.92,2.99,4.43,90.28,0.22,101.39,3.31,4.39,1.68,2.71,235.3
2021,3,27,3.37,3.81,0.52,6.69,0.17,0.42,5.27,2.98,4.12,4.65,4.68,85.15,0.11,101.27,4.92,6.57,3.18,3.39,170.9
2021,3,28,2.55,4.21,0.39,7.09,0.16,0.44,4.04,1.38,2.71,3.84,4.15,84.01,0.36,101.54,5.75,7.06,4.79,2.27,222.5
2021,3,29,2.04,4.11,0.31,7.27,0.14,0.35,3.46,2.14,2.8,3.05,4.42,91.15,2.16,101.72,7.53,8.98,5.03,3.95,194.4
2021,3,30,1.35,4.25,0.2,7.6,0.11,0.31,6.23,5.79,6.01,5.58,5.69,97.06,1.69,101.36,6.45,7.99,4.92,3.07,236.9
2021,3,31,1.13,4.28,0.17,7.8,0.09,0.27,5.02,4.55,4.78,4.58,5.22,96.75,1.29,101.11,5.13,6.34,2.95,3.39,262.4
2021,4,1,2.53,4.73,0.37,6.76,0.16,0.41,2.43,0.35,1.39,2.44,3.88,87.12,1.24,100.91,3.85,5.53,2.3,3.23,339.8
2021,4,2,2.93,4.94,0.42,6.6,0.19,0.43,1.65,-0.15,0.75,1.72,3.75,88.2,0.76,100.6,4.3,5.13,3.08,2.05,295.7
2021,4,3,2.84,5.07,0.4,7.07,0.18,0.43,1.4,-0.05,0.68,1.71,3.77,90.2,0.9,100.73,4.55,6.68,2.94,3.74,329.8
2021,4,4,2.4,5.13,0.34,6.64,0.16,0.4,2.43,-0.91,0.76,2.46,3.55,80.53,0.15,100.53,6.58,9.51,3.85,5.66,241.8
2021,4,5,1.44,4.54,0.2,7.07,0.1,0.29,2.24,0.9,1.57,2.01,4.14,90.95,5.41,98.52,8.6,11.44,4.56,6.88,212.0
2021,4,6,2.55,5.22,0.35,6.64,0.17,0.39,1.04,-2.36,-0.66,0.97,3.24,79.96,0.53,98.78,7.5,8.95,5.85,3.1,222.0
2021,4,7,3.73,5.05,0.5,6.11,0.2,0.43,1.33,-1.9,-0.29,1.56,3.33,81.0,0.26,99.41,5.16,6.31,3.43,2.88,208.1
2021,4,8,3.86,5.52,0.51,6.43,0.22,0.46,1.85,-1.49,0.18,2.1,3.42,80.66,0.41,100.03,4.33,7.29,1.03,6.26,295.6
2021,4,9,2.82,4.87,0.37,6.8,0.18,0.44,2.79,0.4,1.59,2.5,3.9,84.87,2.21,100.53,9.71,12.5,5.81,6.69,211.8
2021,4,10,2.68,4.95,0.35,7.22,0.17,0.46,3.46,-0.31,1.57,2.93,3.74,78.69,1.79,100.81,6.03,7.98,3.05,4.93,234.6
2021,4,11,4.15,5.07,0.53,6.76,0.23,0.62,4.24,1.73,2.99,3.55,4.42,85.33,0.8,101.62,3.68,6.46,1.88,4.58,125.5
2021,4,12,3.73,5.4,0.47,7.37,0.23,0.66,9.4,5.49,7.44,8.08,5.57,78.12,0.25,101.31,6.27,8.51,2.73,5.78,170.4
2021,4,13,1.69,5.28,0.21,7.65,0.13,0.39,3.96,2.01,2.99,4.02,4.35,87.57,3.62,101.6,3.48,4.42,2.37,2.05,320.8
2021,4,14,4.11,5.56,0.51,7.11,0.24,0.72,3.16,0.35,1.75,3.52,3.85,82.84,0.1,101.69,4.29,6.25,2.41,3.84,357.8
2021,4,15,3.83,5.26,0.47,7.22,0.23,0.65,4.95,1.17,3.06,4.56,4.07,77.83,0.04,101.85,7.07,8.55,5.96,2.59,37.1
2021,4,16,4.35,5.32,0.53,7.33,0.25,0.71,6.47,3.84,5.15,6.0,4.97,84.03,0.51,101.56,6.85,8.3,5.32,2.98,53.5
2021,4,17,5.06,5.3,0.61,7.1,0.27,0.79,8.8,6.47,7.63,8.18,5.98,86.57,2.44,101.74,5.6,7.36,3.93,3.43,69.9
2021,4,18,5.8,5.83,0.69,6.63,0.31,0.96,9.56,5.4,7.48,8.95,5.5,77.7,0.01,101.82,5.29,6.99,3.98,3.01,66.9
2021,4,19,6.23,6.24,0.73,6.44,0.34,1.01,8.72,4.8,6.76,8.37,5.28,78.79,0.0,101.75,4.98,6.16,3.51,2.65,75.6
2021,4,20,5.07,6.11,0.59,6.98,0.29,0.83,8.68,5.75,7.22,8.46,5.68,82.48,0.23,101.01,3.29,4.02,2.19,1.83,85.7
